"year","ann_mean","ann_av_dur","ann_dur","ann_mod","ann_str","ann_ex","ann_sev","ann_winter","ann_spring","ann_summer","ann_fall","ann_winter_spring","ann_spring_summer","ann_summer_fall","ann_fall_winter","ann_winter_summer","ann_spring_fall","ann_summer_winter","ann_fall_spring","ann_year_round","ann_cum_intensity"
1979,0.513833333333333,12,36,290,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,6.7334
1980,0.3056,5,5,100,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1.5278
1981,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
1982,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
1983,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
1984,0.2083,5,5,100,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1.0415
1985,0.796,10,10,100,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,7.9603
1986,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
1987,0.99535,13,26,189,11,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,14.84995
1988,0.5476,6,6,100,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3.2859
1989,1.15405,8.5,17,191,9,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,9.6795
1990,0.4959,5.5,11,200,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,2.77215
1991,0.314,5,5,100,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1.5698
1992,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
1993,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
1994,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
1995,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
1996,0.3892,6,6,100,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2.3351
1997,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
1998,0.475333333333333,5,15,300,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,2.37673333333333
1999,1.12783333333333,13,39,260,40,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,14.9525333333333
2000,0.45935,8.5,17,200,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,4.49755
2001,0.960366666666667,13.3333333333333,40,241,59,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,13.7703666666667
2002,0.8305,22,22,100,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,18.2715
2003,1.3193,16,16,100,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,21.109
2004,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
2005,0.5598,11,22,200,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,6.2582
2006,0.6967,8.5,17,180,20,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,6.43345
2007,0.812,5,5,100,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4.0602
2008,0.5322,15,15,100,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,7.9833
2009,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
2010,0.78535,10.5,21,154,46,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,9.39205
2011,1.1517,9,9,100,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,10.3655
2012,1.1388,10.6666666666667,32,216,84,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,13.4667
2013,2.3366,18,18,28,72,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,42.0596
2014,0.7918,8,8,100,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,6.3343
2015,1.0073,19.5,39,176,15,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,18.48685
2016,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
2017,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
2018,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
2019,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
2020,0.7068,9,9,100,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6.3613
2021,0.90408,14.8,74,433,57,0,0,0,0,3,0,0,1,1,0,0,0,0,0,0,16.07318
2022,1.0266,11.2,56,428,72,0,0,0,1,2,0,0,1,1,0,0,0,0,0,0,14.60766
2023,0.896966666666667,7.33333333333333,22,258,42,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,8.5488
2024,1.5627,21,42,140,60,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,33.75495
2025,1.24335,27,54,177,21,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,38.5273
2026,1.41253333333333,17.3333333333333,52,212,88,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,29.8020666666667
2027,0.68365,11,22,173,27,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,9.20445
2028,0.80395,16,32,192,8,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,17.66375
2029,1.17836666666667,29.6666666666667,89,225,75,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,41.2194666666667
2030,1.59398,17.2,86,329,142,0,29,0,2,2,0,0,0,1,0,0,0,0,0,0,26.37356
2031,1.07386,10.2,51,403,97,0,0,0,3,2,0,0,0,0,0,0,0,0,0,0,13.53516
2032,1.21715,19.75,79,317,83,0,0,0,1,2,0,0,0,1,0,0,0,0,0,0,27.965175
2033,1.22295,36,72,143,48,0,9,0,0,1,0,0,1,0,0,0,0,0,0,0,67.2123
2034,1.0107,11.75,47,345,55,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,11.7231
2035,1.11435,25,100,333,58,0,0,0,1,2,0,0,0,1,0,0,0,0,0,0,28.805625
2036,0.77734,12,60,481,19,0,0,0,1,2,0,0,1,1,0,0,0,0,0,0,11.17382
